DATE,COUNTRY,REVENUE_NET_USD_TOTAL,AD_COST_USD_CRITEO_PROSPECTING,AD_COST_USD_CRITEO_REMARKETING,AD_COST_USD_EMAIL,AD_COST_USD_FACEBOOK_ASC,AD_COST_USD_FACEBOOK_PROSP,AD_COST_USD_FACEBOOK_REMARKETING,AD_COST_USD_FACEBOOK_RETENTION,AD_COST_USD_GOOGLE_REMARKETING,AD_COST_USD_PAID_DISPLAY,AD_COST_USD_SEARCH_BRAND,AD_COST_USD_SEARCH_NON_BRAND,AD_COST_USD_SEARCH_PMAX,AD_COST_USD_SEARCH_SHOPPING,AD_IMPRESSIONS_CRITEO_PROSPECTING,AD_IMPRESSIONS_CRITEO_REMARKETING,EMAIL_OPEN,AD_IMPRESSIONS_FACEBOOK_ASC,AD_IMPRESSIONS_FACEBOOK_PROSP,AD_CLICKS_FACEBOOK_REMARKETING,AD_CLICKS_FACEBOOK_RETENTION,AD_CLICKS_GOOGLE_REMARKETING,AD_CLICKS_SEARCH_BRAND,AD_IMPRESSIONS_SEARCH_NON_BRAND,AD_IMPRESSIONS_SEARCH_PMAX,AD_IMPRESSIONS_SEARCH_SHOPPING,SESSIONS_ORGANIC
2024-07-30,US,610154,287,2830,2722,2420,3760,0,0,0,0,13518,41640,937,29178,89459,743738,327599,86872,235100,0,0,0,1556,107898,42620,980760,4424
2024-07-31,US,610002,439,3156,1878,2356,3720,0,0,0,0,13624,40200,1624,34134,148194,716196,343489,90540,249590,0,0,0,1470,98772,79420,1100020,4458
2024-08-01,US,521703,623,1832,3040,1187,4278,0,0,0,0,11922,40078,0,31050,202398,416312,325676,56599,322294,0,0,0,1254,93608,0,1022006,3674
2024-08-02,US,481773,736,2650,1942,2288,4888,0,0,0,0,8870,34218,1003,22950,235412,535902,314751,109802,346746,0,0,0,1022,92014,57955,970946,3284
2024-08-03,US,80383,161,1708,642,0,4834,0,0,0,0,2664,17384,803,16656,46364,220110,67771,0,308406,0,0,0,454,74380,49036,815344,1644
2024-08-04,US,57175,188,760,562,1196,5244,0,0,0,0,3052,18244,1744,19422,51413,103517,43293,48629,348708,0,0,0,432,75106,112524,908266,1936
2024-08-05,US,514364,533,1597,2022,2346,5378,0,0,0,0,13276,43494,785,27336,155847,369725,351962,107246,356922,0,0,0,1272,111044,46253,980670,3476
2024-08-06,US,588780,0,2930,3308,2374,5894,0,0,0,0,11972,40630,851,35770,0,663406,353241,99422,348314,0,0,0,1336,112536,40219,1130200,3652
2024-08-07,US,572534,537,3214,2596,2364,5982,0,0,0,0,15324,43176,2088,35610,176359,650350,353376,100746,345998,0,0,0,1516,103462,101972,1115632,3746
2024-08-08,US,598755,1248,2582,3040,1142,5242,0,0,0,0,14156,43300,2494,36152,387110,403658,339553,51291,286230,0,0,0,1414,114224,108340,1083636,3366
2024-08-09,US,522038,403,1465,1942,1119,5038,0,0,0,0,11254,38072,1001,27698,113506,215772,334843,51986,294786,0,0,0,1146,95520,58714,858672,3004
2024-08-10,US,94579,364,1954,642,0,5286,0,0,0,0,4004,20136,1267,17778,94958,201112,68761,0,281598,0,0,0,594,75712,69440,719008,1572
2024-08-11,US,68933,174,1930,562,2392,5708,0,0,0,0,4684,20480,1296,17054,43509,229184,45756,96090,307400,0,0,0,476,78188,84887,758430,1634
2024-08-12,US,558929,0,3324,2022,2268,5424,0,0,0,0,12970,50296,0,36772,0,563372,328137,108064,313586,0,0,0,1420,116634,0,1039318,3584
2024-08-13,US,671776,850,1454,3308,2268,5960,0,0,0,0,15278,52460,1030,43188,267838,272685,347555,87804,312370,0,0,0,1638,126756,52281,1134168,3610
2024-08-14,US,636381,290,2390,2596,2378,6582,0,0,0,0,14308,52018,1049,40596,79935,312060,382257,97456,316758,0,0,0,1632,123876,49569,1121082,3582
2024-08-15,US,597354,254,1908,3040,1074,5918,0,0,0,0,15654,49574,972,34428,65182,197362,370356,45105,291160,0,0,0,1588,121348,46250,1002846,3436
2024-08-16,US,546750,122,1670,1942,1127,6456,0,0,0,0,10552,40174,828,27974,29712,155118,338433,47960,342280,0,0,0,1286,112304,47846,936372,3390
2024-08-17,US,95884,0,305,642,2286,6548,0,0,0,0,3622,23092,1009,21328,0,10996,69316,88524,314192,0,0,0,526,90098,46970,783708,1982
2024-08-18,US,80344,0,0,562,2390,6856,0,0,0,0,3516,24096,814,19648,0,0,46495,101532,336544,0,0,0,526,80090,47263,855328,2182
2024-08-19,US,565585,0,334,2022,2308,6632,0,0,0,0,14576,50188,2218,36728,0,47812,329134,124000,358738,0,0,0,1518,117984,92042,1106248,3868
2024-08-20,US,722139,0,980,3308,2216,7666,0,0,0,0,13010,52588,1754,43928,0,182482,440666,98740,380484,0,0,0,1498,120238,73928,1151560,4160
2024-08-21,US,689436,1248,1002,2596,1163,8262,0,0,0,0,14496,49704,1082,35686,302720,198894,388206,48543,455840,0,0,0,1602,108698,46569,935276,3996
2024-08-22,US,686936,382,1222,3040,3,20,0,0,0,0,13406,49078,2282,30522,94624,238434,345451,96,802,0,0,0,1488,105302,107360,793824,3678
2024-08-23,US,540925,212,825,1942,0,0,0,0,0,0,10692,40098,856,22428,55381,155602,328448,0,0,0,0,0,1278,96158,43086,750654,3244
2024-08-24,US,91225,0,1024,642,0,0,0,0,0,0,2844,21140,859,13284,0,149702,69934,0,0,0,0,0,466,71740,44836,499918,1832
2024-08-25,US,65442,54,1298,562,0,0,0,0,0,0,3708,19558,0,16054,14535,201616,46834,0,0,0,0,0,536,77034,0,516318,1852
2024-08-26,US,584845,1058,1613,2022,0,0,0,0,0,0,15186,55476,2264,27362,296578,309794,313878,0,0,0,0,0,1532,123660,112328,751198,3758
2024-08-27,US,657063,605,2266,3308,0,0,0,0,0,0,12594,55782,0,33926,170038,440644,348014,0,0,0,0,0,1558,131850,0,860502,3806
2024-08-28,US,729472,1302,3014,2596,0,0,0,0,0,0,14392,55768,925,27734,349932,575046,372641,0,0,0,0,0,1550,126216,50911,836998,3916
2024-08-29,US,609936,1558,1786,3040,0,9778,0,0,0,0,12428,52866,1780,28314,364478,334550,373294,0,479144,0,0,0,1494,125518,112700,754798,3794
2024-08-30,US,508717,901,3902,1942,0,6840,0,0,0,0,8774,40298,1728,19284,196564,703032,373140,0,308950,0,0,0,1232,111812,80376,587388,3108
2024-08-31,US,80854,464,2480,642,0,6904,0,0,0,0,3644,20584,743,11678,92246,287652,87821,0,352544,0,0,0,570,87088,34984,438466,1850
2024-09-01,US,67514,539,2840,612,782,7142,0,0,0,0,3378,20284,0,12756,128468,350794,59990,24495,366350,0,0,0,508,85996,0,435738,2104
2024-09-02,US,104595,838,3518,4046,784,7126,0,0,0,0,5458,25396,814,12686,187583,446566,224873,24181,403580,0,0,0,660,98248,41968,424824,2548
2024-09-03,US,621987,1810,4322,2618,1622,7220,0,0,0,0,20170,58462,1128,31616,385296,717172,404613,54250,405544,0,0,0,1444,140820,73481,731108,4198
2024-09-04,US,703495,260,3748,2070,784,7014,0,0,0,0,17574,58962,1437,34032,64848,671390,414209,34556,383596,0,0,0,1478,140514,103436,850770,4174
2022-11-22,US,649219,5456,6672,1514,0,483,0,0,0,0,17014,42030,0,69000,2550182,988784,213047,0,23683,0,0,0,2964,595270,0,2322392,7046
2022-11-23,US,506843,2571,5270,1324,0,470,0,0,0,0,9382,34984,0,49512,995773,815582,202169,0,21209,0,0,0,1704,468216,0,2115890,5856
2022-11-24,US,99944,4398,3534,904,0,0,0,0,0,0,2826,13762,0,25580,4618416,533700,186630,0,0,0,0,0,614,206634,0,1711058,4228
2022-11-25,US,377898,5836,6348,1078,0,0,0,0,0,0,6650,25534,0,44458,4713186,719294,204998,0,0,0,0,0,1194,370420,0,1815884,7134
2022-11-26,US,146008,5434,3047,458,0,469,0,0,0,0,2720,23714,0,41788,4373468,349860,198502,0,23357,0,0,0,868,392920,0,1663214,4084
2022-11-27,US,113027,2698,6056,358,0,1030,0,0,0,0,3448,23238,0,55046,2417489,750950,58213,0,45330,0,0,0,888,441992,0,2016156,4416
2022-11-28,US,701263,6488,7896,1200,0,0,0,0,0,0,14748,51574,0,122806,6151248,968154,228971,0,0,0,0,0,2638,850266,0,3117352,12076
2022-11-29,US,607036,4980,5920,1514,0,481,0,0,0,0,13320,57894,0,142712,3104106,824590,220090,0,28122,0,0,0,2446,864602,0,3680818,12252
2022-11-30,US,567809,5186,6410,1324,0,470,0,0,0,0,12468,61888,0,127968,3478144,1047618,217090,0,26803,0,0,0,2682,882990,0,3404550,7762
2022-12-01,US,633497,3806,4730,1346,0,467,0,0,0,0,15694,61700,0,107700,2954242,869418,215106,0,29268,0,0,0,2630,722312,0,2962068,7596
2022-12-02,US,537994,4784,5672,1248,0,464,0,0,0,0,13102,57756,0,77350,4506166,985236,206063,0,26229,0,0,0,2140,700722,0,2774748,6532
2022-12-03,US,99170,1881,4070,312,0,0,0,0,0,0,3278,29464,0,47136,2038641,688126,43624,0,0,0,0,0,956,416296,0,2201366,4366
2022-12-04,US,81652,4046,4802,246,0,0,0,0,0,0,2194,29682,0,44592,4640684,760376,30402,0,0,0,0,0,896,477288,0,2224826,4774
2022-12-05,US,494748,7162,8482,1276,0,492,0,0,0,0,11786,60722,0,69060,7266574,1383016,206106,0,27292,0,0,0,2530,844924,0,2770322,7960
2022-12-06,US,502474,4596,5196,1300,0,484,0,0,0,0,11048,62694,0,81736,4865276,880316,207063,0,27670,0,0,0,2330,688412,0,2855148,3900
2022-12-07,US,528210,4616,5474,1506,0,0,0,0,0,0,13400,57902,0,84024,2528310,983636,211524,0,0,0,0,0,2462,669756,0,2919612,3866
2022-12-08,US,497056,4182,5460,1346,0,466,0,0,0,0,10788,44422,0,71848,1125910,970478,208824,0,23743,0,0,0,2092,598186,0,2616874,3488
2022-12-09,US,424863,3950,4870,1248,0,0,0,0,0,0,10536,33566,0,69752,811308,838682,202230,0,0,0,0,0,1964,449450,0,2457486,2850
2022-12-10,US,99833,3148,3886,312,0,918,0,0,0,0,2692,16818,0,38696,692298,652008,43359,0,43790,0,0,0,802,255894,0,1937364,1468
2022-12-11,US,82264,3446,4274,246,0,1046,0,0,0,0,2204,17744,0,32074,2059046,692458,30401,0,57416,0,0,0,770,245652,0,1783720,1670
2022-12-12,US,410097,6166,7940,1276,0,710,0,0,0,0,9598,26168,0,57122,3406704,1220620,206743,0,43856,0,0,0,2156,331640,0,2168490,3544
2022-12-13,US,474702,3146,4856,1300,0,284,0,0,0,0,10424,27622,0,52602,872158,846100,208431,0,17468,0,0,0,2188,250318,0,1900738,3362
2022-12-14,US,405311,3384,2572,1506,0,276,0,0,0,0,10090,15480,0,29646,1352428,486478,223975,0,16321,0,0,0,1988,179326,0,1235604,3280
2022-12-15,US,343980,3050,4328,1346,0,0,0,0,0,0,12178,14086,0,22496,1292278,858056,211611,0,0,0,0,0,2582,184422,0,900072,3316
2022-12-16,US,220062,1611,2098,1248,0,273,0,0,0,0,7476,13520,0,17292,745951,443199,212439,0,19110,0,0,0,1672,159812,0,873432,4072
2022-12-17,US,60282,2640,3690,312,0,268,0,0,0,0,2000,9684,0,13624,2270974,679960,41569,0,18487,0,0,0,698,106284,0,843510,1326
2022-12-18,US,49485,2856,2255,246,0,307,0,0,0,0,1700,10234,0,14762,3811988,407422,28824,0,21259,0,0,0,552,107934,0,1044970,1292
2022-12-19,US,242808,1196,3862,1276,0,0,0,0,0,0,6614,14430,0,16298,1040749,656422,194893,0,0,0,0,0,1704,169826,0,1144330,2830
2022-12-20,US,241228,753,1768,1300,0,283,0,0,0,0,7794,13552,0,16074,465969,356744,206672,0,19858,0,0,0,1624,168582,0,1111076,2756
2022-12-21,US,223449,0,304,1506,0,275,0,0,0,0,6008,13478,0,16230,0,85372,205033,0,20882,0,0,0,1570,154514,0,1129234,2508
2022-12-22,US,216001,0,302,1346,0,271,0,0,0,0,5114,13394,0,11262,0,94004,205621,0,21433,0,0,0,1402,156546,0,776900,2184
2022-12-23,US,115285,0,72,1248,0,270,0,0,0,0,2886,11432,0,9834,0,26519,196248,0,20653,0,0,0,814,152318,0,630486,2180
2022-12-24,US,30867,0,112,1094,0,263,0,0,0,0,1286,6404,0,7318,0,49608,39109,0,20555,0,0,0,394,89734,0,672568,354
2022-12-25,US,30171,0,146,284,0,0,0,0,0,0,982,5076,0,8054,0,53106,25624,0,0,0,0,0,304,76452,0,787186,878
2022-12-26,US,67138,0,135,234,0,288,0,0,0,0,2716,12542,0,10380,0,43543,186145,0,24975,0,0,0,796,152020,0,741238,5610
2022-12-27,US,132222,0,64,576,0,283,0,0,0,0,4974,16330,0,9576,0,23707,202259,0,23263,0,0,0,1286,209372,0,583548,6900
2025-01-27,US,560999,0,0,2292,0,2636,126,0,0,0,11394,64958,651,62322,0,0,457812,0,131186,120,0,0,1378,129242,26946,2390440,3502
2025-01-28,US,677580,0,2792,2092,0,4526,134,0,0,0,11394,66192,731,71816,0,689320,465196,0,245440,156,0,0,1438,131398,26485,2613950,3612
2025-01-29,US,622245,0,3266,2704,0,5092,63,0,0,0,12150,63434,1132,75582,0,777976,475117,0,281742,78,0,0,1406,124652,33969,2847188,3620
2025-01-30,US,613390,137,4032,2528,0,5076,0,0,0,0,11994,59690,1884,67358,169219,1107872,469360,0,284914,0,0,0,1368,114194,70560,2244246,3324
2025-01-31,US,514073,0,4228,1960,0,5130,0,0,0,0,10370,49140,845,57114,0,1053102,457125,0,287568,0,0,0,1222,109234,29812,1881416,2972
2025-02-01,US,117212,0,3326,706,0,5078,134,0,0,0,4750,26236,0,36578,0,536800,193070,0,293480,98,0,0,704,80866,0,1471138,1552
2025-02-02,US,81620,124,3310,558,0,5432,67,0,0,0,4956,24092,0,36098,141405,527478,81499,0,316612,74,0,0,690,75300,0,1469130,1692
2025-02-03,US,582119,0,4354,2946,0,3956,68,0,0,0,11494,63818,811,55368,0,964202,449511,0,219276,48,0,0,1348,123526,26002,1773400,3256
2025-02-04,US,635918,2108,4290,2656,0,5466,67,0,0,0,15000,71314,0,58860,1339098,1071494,457135,0,311850,44,0,0,1524,134486,0,1770094,3698
2025-02-05,US,623029,1052,4250,2290,0,5602,65,0,0,0,14012,71698,809,61712,754166,894050,465129,0,321014,51,0,0,1592,131198,26939,1839232,3762
2025-02-06,US,666380,0,4320,2828,0,5148,128,0,0,0,13098,68114,0,57578,0,1089334,451476,0,338726,68,0,0,1582,134566,0,1743034,3512
2025-02-07,US,583027,217,4186,2040,0,5212,67,0,0,0,11576,56622,1466,45722,205440,762774,459218,0,355846,68,0,0,1338,114644,43104,1543520,3022
2025-02-08,US,125959,0,2696,706,0,4950,70,0,0,0,4614,24962,0,24688,0,407878,277441,0,270686,87,0,0,646,76212,0,1015006,1732
2025-02-09,US,75499,0,2622,558,0,5354,0,0,0,0,4504,20050,0,24690,0,339746,114699,0,251916,0,0,0,594,67072,0,913478,1886
2025-02-10,US,540240,0,4332,2946,0,4264,142,0,0,0,11486,59456,1127,49508,0,1139248,468766,0,215240,142,0,0,1390,117710,121115,1397212,3274
2025-02-11,US,638992,197,4556,2656,0,3416,72,0,0,0,16060,70590,1176,68552,123661,935658,473849,0,142896,81,0,0,1576,134538,180935,1886342,3650
2025-02-12,US,598924,0,2816,2290,0,3292,67,0,0,0,17906,67946,2500,78828,0,943554,473460,0,129768,49,0,0,1604,126954,300442,2160350,3704
2025-02-13,US,594094,307,3780,2828,0,3234,67,0,0,0,15120,61710,0,69314,139474,1213728,465969,0,136078,63,0,0,1450,120936,0,2054738,3450
2025-02-14,US,460179,0,2180,2040,0,3290,67,0,0,0,11202,38420,748,49844,0,649818,463793,0,147876,49,0,0,1086,86170,41476,1685156,2534
2025-02-15,US,93843,0,3102,706,0,3120,73,0,0,0,4756,20248,598,34024,0,700100,276958,0,128554,85,0,0,646,60722,94897,1314282,1712
2025-02-16,US,89300,0,3050,558,0,3396,70,0,0,0,4040,18860,706,29490,0,672586,107270,0,123588,76,0,0,580,57338,64848,1235566,800
2025-02-17,US,499071,0,2389,2946,0,3188,71,0,0,0,12568,47184,849,56494,0,590017,447995,0,130486,72,0,0,1238,89694,41637,1718450,2850
2025-02-18,US,600030,0,4690,2656,0,3308,70,0,0,0,14798,54494,873,66484,0,1426546,488440,0,143368,91,0,0,1410,106930,24271,1859858,3282
2025-02-19,US,532215,0,2173,2290,0,3242,0,0,0,0,14986,58228,652,60634,0,621518,496194,0,151252,0,0,0,1506,103864,25226,1669714,3330
2025-02-20,US,651932,0,4730,2828,0,3250,68,0,0,0,15918,49448,828,56378,0,1317060,481667,0,160748,57,0,0,1536,100930,59091,1533892,3176
2025-02-21,US,540285,0,3286,2040,0,3254,69,0,0,0,14534,39858,2082,49582,0,962430,449367,0,163376,41,0,0,1354,82504,54766,1353130,2788
2025-02-22,US,108326,0,1630,706,0,3654,77,0,0,0,5548,17642,303,31548,0,371074,268943,0,163416,86,0,0,656,55364,41472,1110154,1546
2025-02-23,US,90852,0,1478,558,0,3984,76,0,0,0,4908,18108,0,32382,0,342794,102362,0,153010,55,0,0,602,53454,0,1203080,1616
2025-02-24,US,566597,0,4126,2946,0,3320,0,0,0,0,13966,45664,0,54170,0,1325526,454179,0,139620,0,0,0,1458,88892,0,1721222,3066
2025-02-25,US,665944,0,2343,2656,0,2594,138,0,0,0,12608,37604,1692,38654,0,706338,475930,0,118496,176,0,0,1518,75132,146826,1254354,3406
2025-02-26,US,565377,0,2840,2290,0,1998,136,0,0,0,16028,32396,2450,36044,0,946420,481747,0,72838,122,0,0,1642,72282,119296,999510,3672
2025-02-27,US,658575,0,3338,2828,0,1776,70,0,0,0,12056,33494,1570,34196,0,1117698,484583,0,65268,64,0,0,1474,77228,127222,1046682,3312
2025-02-28,US,546813,0,3806,2040,0,988,70,0,0,0,10614,28748,0,30418,0,1288660,452400,0,48568,55,0,0,1188,68288,0,925018,2938
2025-03-01,US,118324,0,2148,804,0,1720,66,0,0,0,4166,15914,0,25856,0,632056,275331,0,79134,90,0,0,678,55414,0,853480,1462
2025-03-02,US,89297,0,2266,590,0,1552,73,0,0,0,3652,16756,450,24568,0,630680,109857,0,86366,95,0,0,600,59114,54331,946070,1502
2025-03-03,US,589388,0,4736,1850,0,1434,73,0,0,0,11440,45630,659,38508,0,1268394,445463,0,92844,49,0,0,1426,93298,44357,1242178,3208
2025-03-04,US,483657,0,3230,1860,0,2802,69,0,0,0,13216,42382,0,47262,0,1200644,687917,0,141886,68,0,0,1624,85578,0,1318004,3284
2022-09-11,US,78735,3044,988,224,0,1006,0,0,0,0,2372,9134,3656,4448,6535428,222480,27062,0,68862,0,0,0,840,151190,197642,347276,4288
2022-09-12,US,602896,4130,3148,1450,0,499,0,0,0,0,17582,20832,4264,7532,7036506,707178,204179,0,43700,0,0,0,2932,300886,210922,500078,10160
2022-09-13,US,696210,3290,1326,1394,0,482,0,0,0,0,13848,22042,4902,9028,3261980,316095,209684,0,38172,0,0,0,2788,350352,196534,516004,22894
2022-09-14,US,630268,2984,2346,1580,0,472,0,0,0,0,30912,23182,2860,15980,2124614,512824,211590,0,39192,0,0,0,5244,492522,99108,1199086,31122
2022-09-15,US,645025,2714,1732,1238,0,942,0,0,0,0,13326,23438,0,26378,1334556,391824,207683,0,75186,0,0,0,2712,456528,0,2263670,12454
2022-09-16,US,574704,2206,1956,1162,0,0,0,0,0,0,10732,18408,0,16422,939086,417104,208194,0,0,0,0,0,2244,431022,0,1019064,19718
2022-09-17,US,89319,1488,408,282,0,463,0,0,0,0,3752,9838,0,16366,993838,83485,41596,0,29932,0,0,0,956,220234,0,823814,3990
2022-09-18,US,107986,1894,703,224,0,1010,0,0,0,0,4544,9996,0,15858,1617114,129374,30336,0,69898,0,0,0,890,217450,0,817186,4336
2022-09-19,US,634433,4202,3130,1450,0,0,0,0,0,0,25116,22164,0,32784,3144360,556982,197234,0,0,0,0,0,4498,369988,0,1265358,7694
2022-09-20,US,651895,3702,2528,1394,0,484,0,0,0,0,25960,24114,0,33742,2738628,478818,204773,0,37022,0,0,0,4242,447122,0,1202738,23306
2022-09-21,US,692694,3022,2410,1580,0,944,0,0,0,0,23946,23006,0,40610,1832496,440740,213463,0,74600,0,0,0,4238,435780,0,1391280,11032
2022-09-22,US,687368,1213,1542,1238,0,0,0,0,0,0,18906,22664,0,46798,716257,304762,,0,0,0,0,0,3236,406040,0,1679472,25924
2022-09-23,US,619833,2318,1992,1162,0,920,0,0,0,0,15178,18330,0,40036,1285596,363352,208741,0,66010,0,0,0,2454,376360,0,1481662,6582
2022-09-24,US,94296,929,1256,282,0,471,0,0,0,0,4486,9572,0,18354,750764,217728,39015,0,31626,0,0,0,1004,159132,0,1022876,5302
2022-09-25,US,83212,3288,2436,224,0,1002,0,0,0,0,4184,10724,0,18278,3423802,397066,29065,0,62260,0,0,0,814,190478,0,989480,4190
2022-09-26,US,592504,5228,3898,1450,0,498,0,0,0,0,16854,22466,0,34342,4378972,634244,195924,0,32399,0,0,0,2686,428394,0,1428308,7788
2022-09-27,US,713798,4560,3088,1394,0,980,0,0,0,0,21882,25562,0,38970,3114356,532728,,0,62652,0,0,0,3708,391848,0,1451126,8122
2022-09-28,US,658336,3526,2954,1580,0,952,0,0,0,0,12090,23058,0,37364,1938392,513710,208011,0,58662,0,0,0,2556,404564,0,1425390,12412
2022-09-29,US,699518,2974,1099,1238,0,470,0,0,0,0,11362,23090,0,38792,1417508,200029,203456,0,30878,0,0,0,2450,430976,0,1269964,12236
2022-09-30,US,528480,2770,2076,1162,0,930,0,0,0,0,9746,20252,0,38732,1423138,378378,206201,0,56600,0,0,0,2148,327180,0,1265956,6300
2022-10-01,US,96671,926,1258,360,0,922,0,0,0,0,2984,10964,0,22056,624411,223474,40093,0,57272,0,0,0,984,209092,0,1132712,3804
2022-10-02,US,87455,2764,1830,220,0,1016,0,0,0,0,2940,12678,0,25128,2668456,305104,28591,0,60666,0,0,0,966,208476,0,1192688,3932
2022-10-03,US,557846,5216,3902,1332,0,490,0,0,0,0,12564,23660,0,56946,4232568,607544,202614,0,35799,0,0,0,2402,563976,0,1674420,7288
2022-10-04,US,588426,1910,3190,1344,0,482,0,0,0,0,14576,25176,0,62972,1358978,533984,206046,0,37799,0,0,0,2644,482320,0,1771644,7976
2022-10-05,US,710340,3768,2852,1576,0,474,0,0,0,0,21546,28262,0,62198,2475730,492548,210926,0,28699,0,0,0,3784,519918,0,1843540,12636
2022-10-06,US,664012,1495,2252,1314,0,474,0,0,0,0,13792,25606,0,58490,1033558,399574,212253,0,41479,0,0,0,2718,499402,0,1745024,21536
2022-10-07,US,655961,2930,2066,1440,0,0,0,0,0,0,11182,21776,0,39362,1761614,356830,,0,0,0,0,0,2206,438980,0,1301442,10098
2022-10-08,US,98076,2026,640,360,0,922,0,0,0,0,3634,14506,0,24136,1358978,97193,38569,0,64400,0,0,0,1116,227970,0,1088728,3820
2022-10-09,US,69239,0,1862,220,0,498,0,0,0,0,3076,14550,0,22038,0,272574,27847,0,32917,0,0,0,912,224608,0,1073230,4124
2022-10-10,US,571133,5260,3886,1332,0,980,0,0,0,0,16308,26432,0,47502,2655944,601142,190103,0,86398,0,0,0,2656,445094,0,1518544,7514
2022-10-11,US,637723,4242,3410,1344,0,482,0,0,0,0,16766,32060,0,57258,1997386,553430,209838,0,42094,0,0,0,2626,490380,0,1767978,8266
2022-10-12,US,726911,3722,1337,1576,0,477,0,0,0,0,15544,33428,0,61762,2145802,220943,210737,0,36059,0,0,0,2796,468226,0,1931380,12902
2022-10-13,US,677538,3152,1186,1314,0,475,0,0,0,0,15348,33952,0,54496,1742864,210327,208934,0,38601,0,0,0,2734,524514,0,1913564,7870
2022-10-14,US,627926,2782,2064,1440,0,474,0,0,0,0,11770,25332,0,46770,1346902,362314,205203,0,43185,0,0,0,2272,416602,0,1675606,6438
2022-10-15,US,106344,1912,511,360,0,926,0,0,0,0,2874,14348,0,26610,1075896,85576,38611,0,63142,0,0,0,904,216932,0,1435652,3846
2022-10-16,US,82034,2718,1888,110,0,498,0,0,0,0,2554,13988,0,23734,2170288,312076,27442,0,32644,0,0,0,836,219652,0,1345612,4134
